h_geocode,w_geocode,total_jobs,origin_loc_lat,origin_loc_lon,dest_loc_lat,dest_loc_lon,origin_geom,dest_geom
470650109042,470650109012,27,35.10503523308098,-85.32332758180158,35.104864732036766,-85.31474755866671,POINT (-85.32332758180158 35.10503523308098),POINT (-85.31474755866671 35.104864732036766)
470650103045,470650104341,57,35.213561450933675,-85.1255914006481,35.209612351444015,-85.1097981014039,POINT (-85.1255914006481 35.213561450933675),POINT (-85.1097981014039 35.209612351444015)
470650118006,470650020001,63,34.98682365223196,-85.25700168126677,35.00808558887792,-85.22180599596804,POINT (-85.25700168126677 34.98682365223196),POINT (-85.22180599596804 35.00808558887792)
470650104334,470650104313,28,35.12465638152946,-85.24740064118497,35.135691935793446,-85.25444863392707,POINT (-85.24740064118497 35.12465638152946),POINT (-85.25444863392707 35.135691935793446)
470650107002,470650104313,15,35.10215685000875,-85.29371660001817,35.052045884909234,-85.28589780376393,POINT (-85.29371660001817 35.10215685000875),POINT (-85.28589780376393 35.052045884909234)
470650114113,470650114451,79,35.09261602478356,-85.19183035207442,35.10060424204454,-85.1914334444582,POINT (-85.19183035207442 35.09261602478356),POINT (-85.1914334444582 35.10060424204454)
470650121001,470650121005,77,35.04006702085746,-85.35658167630888,35.028217836629175,-85.36584134139514,POINT (-85.35658167630888 35.04006702085746),POINT (-85.36584134139514 35.028217836629175)
470650118004,470650118004,1,34.99233122527646,-85.24637336705153,35.0033979692691,-85.25363782943008,POINT (-85.24637336705153 34.99233122527646),POINT (-85.25363782943008 35.0033979692691)
470650014001,470650109012,66,35.034984768502845,-85.28131288955291,35.07636326867946,-85.34555561566052,POINT (-85.28131288955291 35.034984768502845),POINT (-85.34555561566052 35.07636326867946)
470650124002,470650031002,9,35.044832603382915,-85.2898911189466,35.05618089698384,-85.31803123524107,POINT (-85.2898911189466 35.044832603382915),POINT (-85.31803123524107 35.05618089698384)
470650122003,470650113211,100,35.0522914999891,-85.26448900006412,35.00099975286936,-85.2932257336331,POINT (-85.26448900006412 35.0522914999891),POINT (-85.2932257336331 35.00099975286936)
470650101033,470659802001,65,35.21353090052257,-85.03258081692616,35.20949372294807,-85.0191379547126,POINT (-85.03258081692616 35.21353090052257),POINT (-85.0191379547126 35.20949372294807)
470650111001,470650104313,4,35.1239546000078,-85.34571675000154,35.163666991361964,-85.4083430792613,POINT (-85.34571675000154 35.1239546000078),POINT (-85.4083430792613 35.163666991361964)
470650114454,470650114441,100,35.0520978,-85.1888704,35.07750842962522,-85.13841564175596,POINT (-85.1888704 35.0520978),POINT (-85.13841564175596 35.07750842962522)
470650101043,470650123003,67,35.32626080000491,-84.97124209998876,35.31754762176838,-84.98538411970515,POINT (-84.97124209998876 35.32626080000491),POINT (-84.98538411970515 35.31754762176838)
470650104332,470650012003,78,35.13138154087944,-85.24793758578933,35.096378474808304,-85.21759383255478,POINT (-85.24793758578933 35.13138154087944),POINT (-85.21759383255478 35.096378474808304)
470650103051,470650034002,56,35.24292885009907,-85.11274456666041,35.239651453657835,-85.04602271231943,POINT (-85.11274456666041 35.24292885009907),POINT (-85.04602271231943 35.239651453657835)
470650113234,470650114472,89,35.03906962346206,-85.14356065122116,34.995908392617075,-85.11491935603253,POINT (-85.14356065122116 35.03906962346206),POINT (-85.11491935603253 34.995908392617075)
470650112051,470659802001,25,35.099876653189305,-85.06585347003036,35.09837962746062,-85.01092545154127,POINT (-85.06585347003036 35.099876653189305),POINT (-85.01092545154127 35.09837962746062)
470650123002,470650117001,64,35.07927202778728,-85.22276479943544,35.06504571967433,-85.20774595477448,POINT (-85.22276479943544 35.07927202778728),POINT (-85.20774595477448 35.06504571967433)
470650110042,470650007004,90,35.14424038566904,-85.32651903874108,35.14066459851866,-85.33817252539372,POINT (-85.32651903874108 35.14424038566904),POINT (-85.33817252539372 35.14066459851866)
470650112061,470650112032,88,35.08548004564153,-85.02035817022558,35.03074900147802,-85.04300536128551,POINT (-85.02035817022558 35.08548004564153),POINT (-85.04300536128551 35.03074900147802)
470650107002,470650113116,66,35.101830250028655,-85.29991409996566,35.099820690441504,-85.29177390072672,POINT (-85.29991409996566 35.101830250028655),POINT (-85.29177390072672 35.099820690441504)
470650113231,470650031002,57,35.02503100002586,-85.1137859999886,35.01522805625393,-85.13035293743593,POINT (-85.1137859999886 35.02503100002586),POINT (-85.13035293743593 35.01522805625393)
470650113212,470650113214,59,35.01276351995267,-85.12871744092607,34.973908582877,-85.08937742893247,POINT (-85.12871744092607 35.01276351995267),POINT (-85.08937742893247 34.973908582877)
470650106003,470650023001,44,35.133069335350896,-85.28343643074538,35.092129024276225,-85.29299807613623,POINT (-85.28343643074538 35.133069335350896),POINT (-85.29299807613623 35.092129024276225)
470650033006,470650019001,74,35.03569812618734,-85.24291173517223,35.02879652650181,-85.25445930471452,POINT (-85.24291173517223 35.03569812618734),POINT (-85.25445930471452 35.02879652650181)
470650104341,470650012003,83,35.196384256283324,-85.25672238273468,35.17932379210982,-85.22135424947562,POINT (-85.25672238273468 35.196384256283324),POINT (-85.22135424947562 35.17932379210982)
470650019002,470650114422,92,35.006121000029495,-85.31929349997993,35.04814053618675,-85.25108313945691,POINT (-85.31929349997993 35.006121000029495),POINT (-85.25108313945691 35.04814053618675)
470650117002,470650029001,75,35.00669503121108,-85.23929662542444,34.95592615594436,-85.23143133778623,POINT (-85.23929662542444 35.00669503121108),POINT (-85.23143133778623 34.95592615594436)
470650116005,470650104313,45,34.98883308417524,-85.22272259054333,35.00740309644762,-85.2355650619746,POINT (-85.22272259054333 34.98883308417524),POINT (-85.2355650619746 35.00740309644762)
470650124001,470650004003,92,35.04934984999775,-85.30077815003578,35.06328012715689,-85.29473483905828,POINT (-85.30077815003578 35.04934984999775),POINT (-85.29473483905828 35.06328012715689)
470650101044,470650109011,11,35.36176015002014,-85.01054415000893,35.356100006123754,-84.99911853579276,POINT (-85.01054415000893 35.36176015002014),POINT (-84.99911853579276 35.356100006123754)
470650105015,470650114463,49,35.11374173805325,-85.27294042597445,35.11184943593339,-85.2643651846819,POINT (-85.27294042597445 35.11374173805325),POINT (-85.2643651846819 35.11184943593339)
470650113261,470650114492,87,35.01128213444421,-85.15735105313355,35.03722066934691,-85.15182870621254,POINT (-85.15735105313355 35.01128213444421),POINT (-85.15182870621254 35.03722066934691)
470650103081,470650104122,51,35.23509586560543,-85.20283019651039,35.19692513635671,-85.191910956487,POINT (-85.20283019651039 35.23509586560543),POINT (-85.191910956487 35.19692513635671)
470650105013,470650107003,53,35.1212333245002,-85.25981402710183,35.122863109012236,-85.24398404998239,POINT (-85.25981402710183 35.1212333245002),POINT (-85.24398404998239 35.122863109012236)
470650008001,470659802001,51,35.072683976395545,-85.31173565867854,35.114504086528875,-85.32973883178963,POINT (-85.31173565867854 35.072683976395545),POINT (-85.32973883178963 35.114504086528875)
470650121004,470650012003,75,35.03643889425993,-85.37166962822315,35.04359144157206,-85.38440817787328,POINT (-85.37166962822315 35.03643889425993),POINT (-85.38440817787328 35.04359144157206)
470650116004,470650113263,9,34.98628372125316,-85.2024060847111,34.964024101913175,-85.20210087052644,POINT (-85.2024060847111 34.98628372125316),POINT (-85.20210087052644 34.964024101913175)
470650112032,470650121003,3,35.01552740673196,-85.04293143419424,35.01141774901771,-85.0278534128687,POINT (-85.04293143419424 35.01552740673196),POINT (-85.0278534128687 35.01141774901771)
470650111002,470650109012,16,35.11656635564312,-85.34218335634077,35.11001205760387,-85.29581216816146,POINT (-85.34218335634077 35.11656635564312),POINT (-85.29581216816146 35.11001205760387)
470650117003,470650020001,36,35.01116551340163,-85.253019346549,34.99857731049415,-85.2672060060996,POINT (-85.253019346549 35.01116551340163),POINT (-85.2672060060996 34.99857731049415)
470650113214,470659802001,93,35.03435463203798,-85.1388278087678,35.013019389875765,-85.12940980257082,POINT (-85.1388278087678 35.03435463203798),POINT (-85.12940980257082 35.013019389875765)
470650118005,470650114422,14,34.986956011609486,-85.2542844872956,35.04301875758486,-85.21705423859164,POINT (-85.2542844872956 34.986956011609486),POINT (-85.21705423859164 35.04301875758486)
470650109052,470650106002,20,35.122375794806146,-85.31077951311387,35.13670994004435,-85.32170149692351,POINT (-85.31077951311387 35.122375794806146),POINT (-85.32170149692351 35.13670994004435)
470650123001,470650020002,89,35.06796190898785,-85.25101918885662,35.07106994331531,-85.23425684689808,POINT (-85.25101918885662 35.06796190898785),POINT (-85.23425684689808 35.07106994331531)
470650104111,470659802001,13,35.18657027959153,-85.19943851373424,35.17738999311718,-85.2168472706284,POINT (-85.19943851373424 35.18657027959153),POINT (-85.2168472706284 35.17738999311718)
470650116004,470650012003,44,34.98614324619557,-85.20520579927053,34.955386308221385,-85.18392340265719,POINT (-85.20520579927053 34.98614324619557),POINT (-85.18392340265719 34.955386308221385)
470650123003,470650031002,25,35.08003055002098,-85.26914694999228,35.03666477192893,-85.26846916684863,POINT (-85.26914694999228 35.08003055002098),POINT (-85.26846916684863 35.03666477192893)
470650012002,470650031002,32,35.03862468997234,-85.2677313083035,35.02631587778219,-85.31972887052461,POINT (-85.2677313083035 35.03862468997234),POINT (-85.31972887052461 35.02631587778219)
470650104324,470650114111,89,35.110726211885336,-85.21433029348165,35.11585154204606,-85.22735426807783,POINT (-85.21433029348165 35.110726211885336),POINT (-85.22735426807783 35.11585154204606)
470650114113,470650112032,50,35.091003572209786,-85.18971986050758,35.09411643164289,-85.20014223553854,POINT (-85.18971986050758 35.091003572209786),POINT (-85.20014223553854 35.09411643164289)
470650107002,470650114111,18,35.104309749985234,-85.29310855003006,35.11248776919978,-85.27768023124113,POINT (-85.29310855003006 35.104309749985234),POINT (-85.27768023124113 35.11248776919978)
470650113213,470650016003,37,35.02875513096922,-85.13275272052448,35.057625695397384,-85.12496447468351,POINT (-85.13275272052448 35.02875513096922),POINT (-85.12496447468351 35.057625695397384)
470650105021,470650031002,3,35.09715864997093,-85.2873354500169,35.12696934168328,-85.29061467939638,POINT (-85.2873354500169 35.09715864997093),POINT (-85.29061467939638 35.12696934168328)
470650118002,470659802001,88,35.00727349995032,-85.26524750011815,35.00872229048855,-85.26339196997462,POINT (-85.26524750011815 35.00727349995032),POINT (-85.26339196997462 35.00872229048855)
470650014001,470650030002,63,35.031724000021555,-85.28459209998138,35.066422280129274,-85.29409802462646,POINT (-85.28459209998138 35.031724000021555),POINT (-85.29409802462646 35.066422280129274)
470650105015,470650011002,89,35.113047409548315,-85.27453616349915,35.119836524657984,-85.2923373207905,POINT (-85.27453616349915 35.113047409548315),POINT (-85.2923373207905 35.119836524657984)
470650007002,470650104311,92,35.0774685340098,-85.29115750232647,35.05241251225356,-85.28040344807036,POINT (-85.29115750232647 35.0774685340098),POINT (-85.28040344807036 35.05241251225356)
470650114023,470659802001,48,35.08592212105759,-85.16789927546276,35.10463496010627,-85.1728049839977,POINT (-85.16789927546276 35.08592212105759),POINT (-85.1728049839977 35.10463496010627)
470650112062,470650113111,5,35.084472398006696,-85.05898777995098,35.05185551517785,-85.07692281289931,POINT (-85.05898777995098 35.084472398006696),POINT (-85.07692281289931 35.05185551517785)
470650030003,470659802001,45,35.00764080000554,-85.22464295001174,34.98693677431003,-85.20599425901807,POINT (-85.22464295001174 35.00764080000554),POINT (-85.20599425901807 34.98693677431003)
470650112051,470650124003,83,35.09225085781259,-85.06134359226527,35.082799528211055,-85.06737651426293,POINT (-85.06134359226527 35.09225085781259),POINT (-85.06737651426293 35.082799528211055)
470650105012,470650004002,95,35.12792299457991,-85.27761540459568,35.13411703638397,-85.27669755695808,POINT (-85.27761540459568 35.12792299457991),POINT (-85.27669755695808 35.13411703638397)
470650104326,470650031002,52,35.11899199607495,-85.23231958009902,35.10015105054754,-85.26629397225099,POINT (-85.23231958009902 35.11899199607495),POINT (-85.26629397225099 35.10015105054754)
470650121005,470659802001,34,35.023417122869986,-85.39980066041106,35.021125155527734,-85.40318555640066,POINT (-85.39980066041106 35.023417122869986),POINT (-85.40318555640066 35.021125155527734)
470650105013,470650031002,7,35.12033860003556,-85.2649901499824,35.13235674825294,-85.20823893973292,POINT (-85.2649901499824 35.12033860003556),POINT (-85.20823893973292 35.13235674825294)
470650030003,470650030002,97,35.010013187717995,-85.22161907030899,35.025395934753426,-85.18538858009623,POINT (-85.22161907030899 35.010013187717995),POINT (-85.18538858009623 35.025395934753426)
470650114461,470650113252,91,35.01745120356263,-85.17318724947465,35.0119525552927,-85.19026543981292,POINT (-85.17318724947465 35.01745120356263),POINT (-85.19026543981292 35.0119525552927)
470650123003,470650123003,3,35.08145490009334,-85.26204459990106,35.11004590199329,-85.23147186065084,POINT (-85.26204459990106 35.08145490009334),POINT (-85.23147186065084 35.11004590199329)
470650117004,470650031002,27,35.00124250002258,-85.25064249997888,35.00193710978369,-85.25154045593017,POINT (-85.25064249997888 35.00124250002258),POINT (-85.25154045593017 35.00193710978369)
470650104111,470650031001,43,35.188760452699675,-85.19875548534733,35.178393857954624,-85.18378443765195,POINT (-85.19875548534733 35.188760452699675),POINT (-85.18378443765195 35.178393857954624)
470650109011,470650023001,40,35.0603755919542,-85.32862324648433,35.057696463127414,-85.36088328629188,POINT (-85.32862324648433 35.0603755919542),POINT (-85.36088328629188 35.057696463127414)
470650030001,470650031001,30,35.010606916550444,-85.2213763139845,35.03120816694339,-85.25470164536037,POINT (-85.2213763139845 35.010606916550444),POINT (-85.25470164536037 35.03120816694339)
470650112043,470659802001,95,35.038319962009275,-84.99775761829176,35.066947354705334,-85.01739497379104,POINT (-84.99775761829176 35.038319962009275),POINT (-85.01739497379104 35.066947354705334)
470650111003,470650114481,11,35.124434394051605,-85.35745580226593,35.12037320657396,-85.34132250346153,POINT (-85.35745580226593 35.124434394051605),POINT (-85.34132250346153 35.12037320657396)
470650104115,470650029001,83,35.183348218223585,-85.23139200067237,35.14939860382268,-85.28412594346467,POINT (-85.23139200067237 35.183348218223585),POINT (-85.28412594346467 35.14939860382268)
470650109011,470650124003,27,35.0695057000064,-85.3276889500009,35.080423053766964,-85.33676979024213,POINT (-85.3276889500009 35.0695057000064),POINT (-85.33676979024213 35.080423053766964)
470650102023,470650121003,66,35.390489522736175,-85.10412556812737,35.38468514350152,-85.10769187700424,POINT (-85.10412556812737 35.390489522736175),POINT (-85.10769187700424 35.38468514350152)
470650123003,470650123003,73,35.08389614559464,-85.25394994698905,35.05779344042348,-85.20198235684491,POINT (-85.25394994698905 35.08389614559464),POINT (-85.20198235684491 35.05779344042348)
470650016002,470650025004,46,35.043339140544305,-85.31650204384007,35.0477381125954,-85.30828380455847,POINT (-85.31650204384007 35.043339140544305),POINT (-85.30828380455847 35.0477381125954)
470650113234,470650103082,30,35.0391583153189,-85.13341597520777,35.03250506044975,-85.13991622821146,POINT (-85.13341597520777 35.0391583153189),POINT (-85.13991622821146 35.03250506044975)
470650018001,470659802001,73,34.98605177800353,-85.33366202986467,34.939963621610296,-85.30175118056816,POINT (-85.33366202986467 34.98605177800353),POINT (-85.30175118056816 34.939963621610296)
470650014002,470650031002,45,35.02779110736282,-85.27896464355833,35.01867948061662,-85.27694292041065,POINT (-85.27896464355833 35.02779110736282),POINT (-85.27694292041065 35.01867948061662)
470650113211,470650031002,45,35.02096983577909,-85.15991328613201,35.01136808112191,-85.15631595889593,POINT (-85.15991328613201 35.02096983577909),POINT (-85.15631595889593 35.01136808112191)
470650113261,470650013002,83,35.009139800178666,-85.15905524982982,35.01196663118757,-85.16849218969533,POINT (-85.15905524982982 35.009139800178666),POINT (-85.16849218969533 35.01196663118757)
470650103091,470650121003,79,35.24329490023755,-85.19190616761125,35.219290910754765,-85.12025940200482,POINT (-85.19190616761125 35.24329490023755),POINT (-85.12025940200482 35.219290910754765)
470650104114,470650031002,74,35.17993851584875,-85.21553889047307,35.17321948529636,-85.21767730852099,POINT (-85.21553889047307 35.17993851584875),POINT (-85.21767730852099 35.17321948529636)
470650114131,470650104313,17,35.110404550010415,-85.1749501000016,35.107230174063076,-85.17179141831751,POINT (-85.1749501000016 35.110404550010415),POINT (-85.17179141831751 35.107230174063076)
470650113211,470650112032,90,35.0253733918058,-85.15432318853166,34.99206939163033,-85.19112155412147,POINT (-85.15432318853166 35.0253733918058),POINT (-85.19112155412147 34.99206939163033)
470650101033,470650034003,11,35.21560300185574,-85.03132308456377,35.222833717728875,-85.04713453693927,POINT (-85.03132308456377 35.21560300185574),POINT (-85.04713453693927 35.222833717728875)
470650104124,470650031002,40,35.193994500016856,-85.19122599994715,35.19597170272496,-85.18166761119457,POINT (-85.19122599994715 35.193994500016856),POINT (-85.18166761119457 35.19597170272496)
470650104326,470650023001,42,35.12819870999864,-85.21625733867089,35.13445090296136,-85.20040881600025,POINT (-85.21625733867089 35.12819870999864),POINT (-85.20040881600025 35.13445090296136)
470650113212,470650031002,14,35.01301078188783,-85.12978352287769,35.027325337877365,-85.15951266375193,POINT (-85.12978352287769 35.01301078188783),POINT (-85.15951266375193 35.027325337877365)
470650114491,470650114441,100,35.07370035893807,-85.19321102357262,35.0751623019644,-85.20457597028218,POINT (-85.19321102357262 35.07370035893807),POINT (-85.20457597028218 35.0751623019644)
470650011001,470650004003,93,35.038887830751904,-85.27273313309651,35.055558624758106,-85.22635515626652,POINT (-85.27273313309651 35.038887830751904),POINT (-85.22635515626652 35.055558624758106)
470650113261,470650004003,91,35.00953088523775,-85.15885980832441,35.01685102715849,-85.11238588983534,POINT (-85.15885980832441 35.00953088523775),POINT (-85.11238588983534 35.01685102715849)
470650112053,470650123003,25,35.154526916513746,-85.05001765885335,35.133898790991935,-85.0711807296666,POINT (-85.05001765885335 35.154526916513746),POINT (-85.0711807296666 35.133898790991935)
470650114441,470659802001,53,35.070682205865026,-85.20804367454296,35.105644371534396,-85.24499341661476,POINT (-85.20804367454296 35.070682205865026),POINT (-85.24499341661476 35.105644371534396)
470650012004,470650104325,94,35.047306000032904,-85.26039399997059,35.02755292820025,-85.27738093038597,POINT (-85.26039399997059 35.047306000032904),POINT (-85.27738093038597 35.02755292820025)
470650103043,470650112052,16,35.20340675010226,-85.15240070009179,35.19230514164319,-85.10145514390413,POINT (-85.15240070009179 35.20340675010226),POINT (-85.10145514390413 35.19230514164319)
470650103092,470650114451,84,35.29076957589955,-85.16428756913537,35.28496077609219,-85.16953564761414,POINT (-85.16428756913537 35.29076957589955),POINT (-85.16953564761414 35.28496077609219)
470650113213,470650030002,39,35.02913190118992,-85.12381997808319,35.021230665707385,-85.16708317508832,POINT (-85.12381997808319 35.02913190118992),POINT (-85.16708317508832 35.021230665707385)
470650013002,470659802001,79,35.02904932265009,-85.2663165521665,35.05501078909127,-85.20998165491314,POINT (-85.2663165521665 35.02904932265009),POINT (-85.20998165491314 35.05501078909127)
470650113231,470659802001,73,35.03864016097537,-85.12668709764235,35.06646634127722,-85.12835777865088,POINT (-85.12668709764235 35.03864016097537),POINT (-85.12835777865088 35.06646634127722)
470650103061,470650031001,28,35.22817948097312,-85.17490730017116,35.25107953669697,-85.20071141580212,POINT (-85.17490730017116 35.22817948097312),POINT (-85.20071141580212 35.25107953669697)
470650102023,470659802001,77,35.38424844485624,-85.1055803808812,35.395816485502834,-85.09854389399858,POINT (-85.1055803808812 35.38424844485624),POINT (-85.09854389399858 35.395816485502834)
470650034001,470650031002,1,35.02661128518578,-85.2005773228982,34.988402405848,-85.1590397973935,POINT (-85.2005773228982 35.02661128518578),POINT (-85.1590397973935 34.988402405848)
470650104326,470650031002,44,35.123951407423114,-85.22935714626922,35.11032882766512,-85.27407919437498,POINT (-85.22935714626922 35.123951407423114),POINT (-85.27407919437498 35.11032882766512)
470650008001,470650019002,12,35.06864838608264,-85.31165750009009,35.03063030800291,-85.37574180166958,POINT (-85.31165750009009 35.06864838608264),POINT (-85.37574180166958 35.03063030800291)
470650029001,470650124004,29,35.015020400004815,-85.2324816000391,35.00981449287584,-85.22941681276828,POINT (-85.2324816000391 35.015020400004815),POINT (-85.22941681276828 35.00981449287584)
470650113113,470650011001,28,35.049892986039616,-85.07802740635141,35.03705596549014,-85.02471260111874,POINT (-85.07802740635141 35.049892986039616),POINT (-85.02471260111874 35.03705596549014)
470650113252,470650109012,6,34.99107500513258,-85.1343466687015,34.969405178643704,-85.10850057056646,POINT (-85.1343466687015 34.99107500513258),POINT (-85.10850057056646 34.969405178643704)
470650030001,470650114452,90,35.01245903334086,-85.21340613385473,35.00475346479039,-85.22777730528385,POINT (-85.21340613385473 35.01245903334086),POINT (-85.22777730528385 35.00475346479039)
470650105021,470650113116,66,35.10775316430624,-85.28049083940002,35.07802717735116,-85.24847337717033,POINT (-85.28049083940002 35.10775316430624),POINT (-85.24847337717033 35.07802717735116)
470650114481,470650114462,5,35.05913624373574,-85.15739513713527,35.085327963766396,-85.12710632179858,POINT (-85.15739513713527 35.05913624373574),POINT (-85.12710632179858 35.085327963766396)
470650104113,470650124002,16,35.18576109236862,-85.18702396753142,35.19679457684631,-85.19123192570021,POINT (-85.18702396753142 35.18576109236862),POINT (-85.19123192570021 35.19679457684631)
470650114422,470650114481,45,34.993018829598164,-85.2003800797596,34.979495279732596,-85.21813980368853,POINT (-85.2003800797596 34.993018829598164),POINT (-85.21813980368853 34.979495279732596)
470650104124,470650104321,32,35.2040733884169,-85.20495331364809,35.25635200185522,-85.18205523645818,POINT (-85.20495331364809 35.2040733884169),POINT (-85.18205523645818 35.25635200185522)
470650113214,470650113211,35,35.02609268646429,-85.13945614874919,35.003321771533955,-85.15241531141542,POINT (-85.13945614874919 35.02609268646429),POINT (-85.15241531141542 35.003321771533955)
470650104121,470650114452,65,35.21198235008105,-85.17710285000194,35.20071650682785,-85.19935703245224,POINT (-85.17710285000194 35.21198235008105),POINT (-85.19935703245224 35.20071650682785)
470650104114,470650113214,1,35.182049559163644,-85.21358329702599,35.18232514630048,-85.23160049611991,POINT (-85.21358329702599 35.182049559163644),POINT (-85.23160049611991 35.18232514630048)
470650024003,470650104321,29,35.0021476706495,-85.28076534939548,35.032102005081704,-85.33144895092671,POINT (-85.28076534939548 35.0021476706495),POINT (-85.33144895092671 35.032102005081704)
470650113231,470650103082,50,35.0353068738958,-85.12801250049822,35.06605824618301,-85.12239417147607,POINT (-85.12801250049822 35.0353068738958),POINT (-85.12239417147607 35.06605824618301)
470650103041,470650124001,98,35.20307461741917,-85.14893671069402,35.18844465452405,-85.13097864767116,POINT (-85.14893671069402 35.20307461741917),POINT (-85.13097864767116 35.18844465452405)
470650020001,470650112063,88,35.03105606252709,-85.30024858643165,35.032772781386946,-85.31498320984296,POINT (-85.30024858643165 35.03105606252709),POINT (-85.31498320984296 35.032772781386946)
470650033001,470659802001,72,35.02499739999999,-85.2192843,35.042956438581214,-85.22161569917193,POINT (-85.2192843 35.02499739999999),POINT (-85.22161569917193 35.042956438581214)
470650033001,470650030002,39,35.03517874039851,-85.21730490751482,35.047510724918304,-85.22398528283733,POINT (-85.21730490751482 35.03517874039851),POINT (-85.22398528283733 35.047510724918304)
470650114112,470650114022,68,35.092716500051935,-85.20343649999802,35.0938917802146,-85.21300075641105,POINT (-85.20343649999802 35.092716500051935),POINT (-85.21300075641105 35.0938917802146)
470650114134,470650114111,99,35.12599198886807,-85.16732281070992,35.13374841108169,-85.12086925354006,POINT (-85.16732281070992 35.12599198886807),POINT (-85.12086925354006 35.13374841108169)
470650109021,470650031002,32,35.10208107328757,-85.32781063687226,35.1029311088659,-85.30570091746034,POINT (-85.32781063687226 35.10208107328757),POINT (-85.30570091746034 35.1029311088659)
470650012001,470659802001,11,35.03931685000982,-85.26178640912924,35.04586807825753,-85.22192513312726,POINT (-85.26178640912924 35.03931685000982),POINT (-85.22192513312726 35.04586807825753)
470650033003,470650114482,26,35.031026418187324,-85.22875834657451,35.01592910833327,-85.29094634876242,POINT (-85.22875834657451 35.031026418187324),POINT (-85.29094634876242 35.01592910833327)
470650032003,470650104325,2,35.03832521047799,-85.23750422760389,35.042015310562626,-85.24830278335071,POINT (-85.23750422760389 35.03832521047799),POINT (-85.24830278335071 35.042015310562626)
470650101012,470650016003,28,35.17296420000802,-85.08348659999244,35.16664178805707,-85.10491258127264,POINT (-85.08348659999244 35.17296420000802),POINT (-85.10491258127264 35.16664178805707)
470650113242,470650012003,71,35.00305360048013,-85.0991483569638,35.03129835803371,-85.0711782606336,POINT (-85.0991483569638 35.00305360048013),POINT (-85.0711782606336 35.03129835803371)
470650114111,470650012003,3,35.08656631677222,-85.20118611176834,35.06674038157347,-85.23049153382937,POINT (-85.20118611176834 35.08656631677222),POINT (-85.23049153382937 35.06674038157347)
470650112051,470650113231,91,35.0965073172998,-85.06598956632308,35.08324050137532,-85.06879776659301,POINT (-85.06598956632308 35.0965073172998),POINT (-85.06879776659301 35.08324050137532)
470650113214,470650113214,63,35.029429564608904,-85.13873467871316,35.02933616113079,-85.11983555021291,POINT (-85.13873467871316 35.029429564608904),POINT (-85.11983555021291 35.02933616113079)
470650113231,470650113211,17,35.03684716956994,-85.11653837389952,35.02019994666897,-85.13961888067611,POINT (-85.11653837389952 35.03684716956994),POINT (-85.13961888067611 35.02019994666897)
470650111003,470650012003,43,35.12485987103489,-85.35713835560594,35.12570073858193,-85.38220877396493,POINT (-85.35713835560594 35.12485987103489),POINT (-85.38220877396493 35.12570073858193)
470650019001,470650114452,4,35.006119131472246,-85.30874942026674,35.04527034160373,-85.3426018275913,POINT (-85.30874942026674 35.006119131472246),POINT (-85.3426018275913 35.04527034160373)
470650113231,470650020001,10,35.035049283042014,-85.12458450063198,35.042206884290465,-85.12102977361715,POINT (-85.12458450063198 35.035049283042014),POINT (-85.12102977361715 35.042206884290465)
470650113213,470650004002,78,35.0214671922576,-85.1283231616355,35.011359485316866,-85.11661274858902,POINT (-85.1283231616355 35.0214671922576),POINT (-85.11661274858902 35.011359485316866)
470650112052,470650004003,67,35.114426148461376,-85.04976120401595,35.11439537258092,-85.05827453931025,POINT (-85.04976120401595 35.114426148461376),POINT (-85.05827453931025 35.11439537258092)
