h_geocode,w_geocode,total_jobs,origin_loc_lat,origin_loc_lon,dest_loc_lat,dest_loc_lon,origin_geom,dest_geom
470650110041,470650110042,56,35.15263665896558,-85.31929869294976,35.1719208933117,-85.32148658049248,POINT (-85.31929869294976 35.15263665896558),POINT (-85.32148658049248 35.1719208933117)
470650113113,470650031001,98,35.05523431062765,-85.07732368867708,35.0147779317257,-85.03784313126866,POINT (-85.07732368867708 35.05523431062765),POINT (-85.03784313126866 35.0147779317257)
470650103043,470650104313,10,35.20328960010527,-85.15240760008328,35.16244059521205,-85.20279737099435,POINT (-85.15240760008328 35.20328960010527),POINT (-85.20279737099435 35.16244059521205)
470650104124,470650031002,51,35.203019304319376,-85.20527355770527,35.22703381329206,-85.21141649060942,POINT (-85.20527355770527 35.203019304319376),POINT (-85.21141649060942 35.22703381329206)
470650113263,470650029001,56,35.002289950007295,-85.1470717500537,35.06564944691686,-85.11682108589976,POINT (-85.1470717500537 35.002289950007295),POINT (-85.11682108589976 35.06564944691686)
470650108001,470650113211,30,35.09068629065397,-85.31724412883256,35.07768706125638,-85.28450636386154,POINT (-85.31724412883256 35.09068629065397),POINT (-85.28450636386154 35.07768706125638)
470650104312,470659802001,5,35.17024169029831,-85.23394826472703,35.16910771457521,-85.24799731994887,POINT (-85.23394826472703 35.17024169029831),POINT (-85.24799731994887 35.16910771457521)
470650104341,470650016003,91,35.21670184895291,-85.22752709373293,35.235098700370806,-85.24448073928718,POINT (-85.22752709373293 35.21670184895291),POINT (-85.24448073928718 35.235098700370806)
470650103081,470650114492,72,35.23136548131167,-85.21736546291407,35.287180191069424,-85.28448781593656,POINT (-85.21736546291407 35.23136548131167),POINT (-85.28448781593656 35.287180191069424)
470650114473,470650023001,63,35.12398014272903,-85.09547642723759,35.15832975096379,-85.11576006705829,POINT (-85.09547642723759 35.12398014272903),POINT (-85.11576006705829 35.15832975096379)
470650104114,470650031002,11,35.1833297500029,-85.22536719953649,35.20945255002741,-85.2501210680803,POINT (-85.22536719953649 35.1833297500029),POINT (-85.2501210680803 35.20945255002741)
470650114022,470650114441,66,35.08385372611656,-85.19085066762455,35.06699372478139,-85.24315059775199,POINT (-85.19085066762455 35.08385372611656),POINT (-85.24315059775199 35.06699372478139)
470650104341,470650020001,37,35.19948688028544,-85.2577721407158,35.15961333137213,-85.26425863145505,POINT (-85.2577721407158 35.19948688028544),POINT (-85.26425863145505 35.15961333137213)
470650104111,470650031002,45,35.18624600001351,-85.19761385005575,35.21206221657807,-85.16261078853411,POINT (-85.19761385005575 35.18624600001351),POINT (-85.16261078853411 35.21206221657807)
470650111002,470650110042,7,35.12793427760819,-85.33442201636436,35.12321635928576,-85.31104244748094,POINT (-85.33442201636436 35.12793427760819),POINT (-85.31104244748094 35.12321635928576)
470650109051,470650004002,37,35.14473240917452,-85.29471953057133,35.14962774319203,-85.2980901659037,POINT (-85.29471953057133 35.14473240917452),POINT (-85.2980901659037 35.14962774319203)
470650103043,470659802001,12,35.221489102940794,-85.14440973149357,35.1665690134496,-85.18181513343698,POINT (-85.14440973149357 35.221489102940794),POINT (-85.18181513343698 35.1665690134496)
470650114022,470650123003,27,35.088902263383574,-85.18558628923819,35.083361865352295,-85.19701848244391,POINT (-85.18558628923819 35.088902263383574),POINT (-85.19701848244391 35.083361865352295)
470650103092,470650109012,52,35.28787510412089,-85.16494105316346,35.304424586769294,-85.17269332031238,POINT (-85.16494105316346 35.28787510412089),POINT (-85.17269332031238 35.304424586769294)
470650104312,470650012003,63,35.16934428334725,-85.2336260164133,35.17018013180953,-85.205951478274,POINT (-85.2336260164133 35.16934428334725),POINT (-85.205951478274 35.17018013180953)
470650116002,470650114451,38,34.995026000004806,-85.23007550000924,34.965838903776465,-85.24750905801642,POINT (-85.23007550000924 34.995026000004806),POINT (-85.24750905801642 34.965838903776465)
470650104132,470650112032,77,35.195286694998934,-85.15084636769306,35.20003182888782,-85.11285690159605,POINT (-85.15084636769306 35.195286694998934),POINT (-85.11285690159605 35.20003182888782)
470650104331,470650113214,60,35.13638450003013,-85.25622849998072,35.15751212567691,-85.2279654769776,POINT (-85.25622849998072 35.13638450003013),POINT (-85.2279654769776 35.15751212567691)
470650114472,470650031002,96,35.09273658739778,-85.08711638018647,35.07401904645155,-85.04646592979513,POINT (-85.08711638018647 35.09273658739778),POINT (-85.04646592979513 35.07401904645155)
470650104313,470650012003,61,35.14505342432986,-85.24666769263729,35.176575523698396,-85.26212480770002,POINT (-85.24666769263729 35.14505342432986),POINT (-85.26212480770002 35.176575523698396)
470650112054,470650114491,71,35.13075284667044,-85.03700723046218,35.139409097506245,-85.11182863934309,POINT (-85.03700723046218 35.13075284667044),POINT (-85.11182863934309 35.139409097506245)
470650114454,470650104313,16,35.04687877236118,-85.17814533862938,35.07991368610206,-85.20122470748983,POINT (-85.17814533862938 35.04687877236118),POINT (-85.20122470748983 35.07991368610206)
470650104124,470650104341,74,35.20251137355137,-85.20476610988709,35.193390057716776,-85.20395204695465,POINT (-85.20476610988709 35.20251137355137),POINT (-85.20395204695465 35.193390057716776)
470650114476,470650112062,89,35.11495751472816,-85.08652295066551,35.07102384659925,-85.13767801727913,POINT (-85.08652295066551 35.11495751472816),POINT (-85.13767801727913 35.07102384659925)
470650117001,470650116003,39,34.996242002637274,-85.23821532149296,34.989891613103886,-85.26652245836432,POINT (-85.23821532149296 34.996242002637274),POINT (-85.26652245836432 34.989891613103886)
470650113214,470650124002,40,35.027562149836136,-85.14405897533311,35.05509608288471,-85.18580992999225,POINT (-85.14405897533311 35.027562149836136),POINT (-85.18580992999225 35.05509608288471)
470650112033,470650031002,42,35.01462600549029,-85.05603177239212,35.03826666760712,-85.1174299126972,POINT (-85.05603177239212 35.01462600549029),POINT (-85.1174299126972 35.03826666760712)
470650113212,470650113232,68,35.013957082085696,-85.12827035194083,35.00823535815181,-85.16440293326623,POINT (-85.12827035194083 35.013957082085696),POINT (-85.16440293326623 35.00823535815181)
470650113213,470650113113,96,35.028621876480734,-85.12717139455556,35.026483016483425,-85.11298866660229,POINT (-85.12717139455556 35.028621876480734),POINT (-85.11298866660229 35.026483016483425)
470650112051,470650114492,82,35.095316899999986,-85.0658024,35.095408485410225,-85.07480552514922,POINT (-85.0658024 35.095316899999986),POINT (-85.07480552514922 35.095408485410225)
470650101012,470650025002,92,35.1742433000024,-85.08073320001498,35.16644133633008,-85.12832788859211,POINT (-85.08073320001498 35.1742433000024),POINT (-85.12832788859211 35.16644133633008)
470650025004,470650020001,86,35.01104580000271,-85.27840420001552,35.03264655249512,-85.37287205074095,POINT (-85.27840420001552 35.01104580000271),POINT (-85.37287205074095 35.03264655249512)
470650109041,470659802001,10,35.10189871590212,-85.32136280119383,35.11433393883003,-85.32131848694468,POINT (-85.32136280119383 35.10189871590212),POINT (-85.32131848694468 35.11433393883003)
470650118004,470650114462,82,34.99188875003499,-85.24316414230933,35.05198387248691,-85.17886898898303,POINT (-85.24316414230933 34.99188875003499),POINT (-85.17886898898303 35.05198387248691)
470650109052,470650114462,20,35.11923687509361,-85.30646050900805,35.15363793762985,-85.25452933446823,POINT (-85.30646050900805 35.11923687509361),POINT (-85.25452933446823 35.15363793762985)
470650101041,470659802001,100,35.31092222678599,-85.03242553854655,35.31150238642526,-85.06369702036056,POINT (-85.03242553854655 35.31092222678599),POINT (-85.06369702036056 35.31150238642526)
470650114132,470650012003,88,35.11328545721576,-85.13413509486473,35.12951689308378,-85.11501771813928,POINT (-85.13413509486473 35.11328545721576),POINT (-85.11501771813928 35.12951689308378)
470650101031,470650031002,58,35.21397948064321,-85.01772695872937,35.16866311794978,-84.98870316393892,POINT (-85.01772695872937 35.21397948064321),POINT (-84.98870316393892 35.16866311794978)
470650114483,470659802001,62,35.0556550207878,-85.16073241814198,34.991591432673026,-85.20280858260053,POINT (-85.16073241814198 35.0556550207878),POINT (-85.20280858260053 34.991591432673026)
470650113142,470650114111,99,35.02413307498056,-85.09006215360994,35.0522346377903,-85.09007408142129,POINT (-85.09006215360994 35.02413307498056),POINT (-85.09007408142129 35.0522346377903)
470650104311,470650124002,78,35.15905261388951,-85.22309921983395,35.14311923599626,-85.22447751215257,POINT (-85.22309921983395 35.15905261388951),POINT (-85.22447751215257 35.14311923599626)
470650104352,470650123003,51,35.159065700969855,-85.25901486097641,35.124670016312116,-85.25964745582479,POINT (-85.25901486097641 35.159065700969855),POINT (-85.25964745582479 35.124670016312116)
470650011002,470650016003,50,35.03813835241402,-85.28402684532922,35.06370384500939,-85.30825346752796,POINT (-85.28402684532922 35.03813835241402),POINT (-85.30825346752796 35.06370384500939)
470650118001,470659802001,48,34.99115035140952,-85.26514903090967,34.9928835368252,-85.25932344028928,POINT (-85.26514903090967 34.99115035140952),POINT (-85.25932344028928 34.9928835368252)
470650113213,470650012003,72,35.02556535679508,-85.13214477213812,35.03269851165034,-85.130090564775,POINT (-85.13214477213812 35.02556535679508),POINT (-85.130090564775 35.03269851165034)
470650112042,470650112032,1,35.03969624999791,-85.0173136500671,35.07140275124086,-85.02825376653091,POINT (-85.0173136500671 35.03969624999791),POINT (-85.02825376653091 35.07140275124086)
470650114441,470659802001,58,35.062777804407204,-85.20742619502062,35.05980133067358,-85.20064252786204,POINT (-85.20742619502062 35.062777804407204),POINT (-85.20064252786204 35.05980133067358)
470650113211,470650012003,37,35.02569186091644,-85.15608718209859,35.005566303394275,-85.18581332084366,POINT (-85.15608718209859 35.02569186091644),POINT (-85.18581332084366 35.005566303394275)
470650104132,470650031001,77,35.17415084206088,-85.15511978395214,35.09566762919308,-85.12963795214733,POINT (-85.15511978395214 35.17415084206088),POINT (-85.12963795214733 35.09566762919308)
470650104322,470650031002,49,35.14366476393951,-85.19879855983189,35.14143232257423,-85.18355092569347,POINT (-85.19879855983189 35.14366476393951),POINT (-85.18355092569347 35.14143232257423)
470650114453,470650114111,92,35.03566861290239,-85.17837832190808,35.01814191939017,-85.25533242624057,POINT (-85.17837832190808 35.03566861290239),POINT (-85.25533242624057 35.01814191939017)
470650016002,470650007001,46,35.04118520555987,-85.31717874272492,35.05779270206945,-85.34698537208818,POINT (-85.31717874272492 35.04118520555987),POINT (-85.34698537208818 35.05779270206945)
470650112032,470650109021,87,35.025555043787286,-85.05453717487228,35.03152426141735,-85.11983132170774,POINT (-85.05453717487228 35.025555043787286),POINT (-85.11983132170774 35.03152426141735)
470650124001,470650029001,77,35.049988635992456,-85.3038826581054,34.99933847824173,-85.35923748660618,POINT (-85.3038826581054 35.049988635992456),POINT (-85.35923748660618 34.99933847824173)
470650108003,470650004002,71,35.108083653292695,-85.2977578183632,35.06961322638582,-85.2765208752052,POINT (-85.2977578183632 35.108083653292695),POINT (-85.2765208752052 35.06961322638582)
470650114132,470650123003,27,35.115245999997846,-85.1338364999723,35.07912836927296,-85.15068533403446,POINT (-85.1338364999723 35.115245999997846),POINT (-85.15068533403446 35.07912836927296)
470650019002,470650031001,93,35.00953950085559,-85.31359866733473,34.973251903887295,-85.37729187024426,POINT (-85.31359866733473 35.00953950085559),POINT (-85.37729187024426 34.973251903887295)
470650112053,470650112051,14,35.15390591567151,-85.04736051492291,35.14455128017443,-85.04810344487754,POINT (-85.04736051492291 35.15390591567151),POINT (-85.04810344487754 35.14455128017443)
470650016002,470650121003,44,35.040927995219924,-85.31732390751706,34.99579837619213,-85.25452366077698,POINT (-85.31732390751706 35.040927995219924),POINT (-85.25452366077698 34.99579837619213)
470650113212,470650031002,25,35.014076499991795,-85.12866540006415,35.010406778243365,-85.10558594648177,POINT (-85.12866540006415 35.014076499991795),POINT (-85.10558594648177 35.010406778243365)
470650114473,470650114482,26,35.123715800009954,-85.09673749999924,35.08495613505509,-85.08066503891926,POINT (-85.09673749999924 35.123715800009954),POINT (-85.08066503891926 35.08495613505509)
470650104352,470650121003,82,35.14411723439876,-85.2614816882591,35.17300981657846,-85.27562945225833,POINT (-85.2614816882591 35.14411723439876),POINT (-85.27562945225833 35.17300981657846)
470650116002,470650114111,60,34.99907850000253,-85.22858300001396,34.95161387798358,-85.26701183167872,POINT (-85.22858300001396 34.99907850000253),POINT (-85.26701183167872 34.95161387798358)
470650120001,470650112062,51,35.007369150058985,-85.34304975000947,35.071418234852516,-85.27557582463074,POINT (-85.34304975000947 35.007369150058985),POINT (-85.27557582463074 35.071418234852516)
470650105012,470650112063,24,35.12590405190719,-85.26449074161228,35.14366851682527,-85.20734149721332,POINT (-85.26449074161228 35.12590405190719),POINT (-85.20734149721332 35.14366851682527)
470650030003,470650114132,43,35.011578175857856,-85.22873076164497,34.99453018378991,-85.16499517297018,POINT (-85.22873076164497 35.011578175857856),POINT (-85.16499517297018 34.99453018378991)
470650014001,470659802001,37,35.03473425000301,-85.28075550000428,35.024070652480724,-85.2862281589328,POINT (-85.28075550000428 35.03473425000301),POINT (-85.2862281589328 35.024070652480724)
470650104315,470650123003,92,35.15922176866852,-85.21374404568861,35.14772487564839,-85.19688001960343,POINT (-85.21374404568861 35.15922176866852),POINT (-85.19688001960343 35.14772487564839)
470650114111,470650030001,100,35.09460985191296,-85.24503861751809,35.074703689333376,-85.20982086836986,POINT (-85.24503861751809 35.09460985191296),POINT (-85.20982086836986 35.074703689333376)
470650113234,470650006001,28,35.042143457559575,-85.13954406125477,35.00553020473214,-85.10070779644626,POINT (-85.13954406125477 35.042143457559575),POINT (-85.10070779644626 35.00553020473214)
470650109021,470650008001,12,35.11182257176371,-85.33635995304988,35.11823717621977,-85.32873204349566,POINT (-85.33635995304988 35.11182257176371),POINT (-85.32873204349566 35.11823717621977)
470650117004,470650031002,70,35.00358096451963,-85.25128634496804,35.0396856163753,-85.27497371037494,POINT (-85.25128634496804 35.00358096451963),POINT (-85.27497371037494 35.0396856163753)
470650109021,470650026003,71,35.11284259794063,-85.33301332173184,35.11780139175548,-85.32118991537192,POINT (-85.33301332173184 35.11284259794063),POINT (-85.32118991537192 35.11780139175548)
470650104115,470650104323,2,35.18357901811055,-85.23091418709481,35.13717726499241,-85.28160590441327,POINT (-85.23091418709481 35.18357901811055),POINT (-85.28160590441327 35.13717726499241)
470650123001,470650123003,40,35.06640518564771,-85.2479967927029,35.0386309780979,-85.31955479660051,POINT (-85.2479967927029 35.06640518564771),POINT (-85.31955479660051 35.0386309780979)
470650024004,470650019002,100,35.00145500001665,-85.28860499998855,35.072751165707665,-85.36993598296455,POINT (-85.28860499998855 35.00145500001665),POINT (-85.36993598296455 35.072751165707665)
470650104352,470650113214,93,35.16659550001042,-85.25090200001782,35.15312957722065,-85.26044077876337,POINT (-85.25090200001782 35.16659550001042),POINT (-85.26044077876337 35.15312957722065)
470650104352,470650104334,98,35.1434786515839,-85.25234252084566,35.17706092460338,-85.296152122975,POINT (-85.25234252084566 35.1434786515839),POINT (-85.296152122975 35.17706092460338)
470650103031,470650113232,41,35.21552109998655,-85.15567855000322,35.17002103250916,-85.14757526658755,POINT (-85.15567855000322 35.21552109998655),POINT (-85.14757526658755 35.17002103250916)
470650114134,470650024003,84,35.12456050622097,-85.16482240226169,35.120686842099886,-85.19754165415078,POINT (-85.16482240226169 35.12456050622097),POINT (-85.19754165415078 35.120686842099886)
470650020002,470650123003,16,35.02833384998509,-85.31434945020321,35.01443555044977,-85.33045552428506,POINT (-85.31434945020321 35.02833384998509),POINT (-85.33045552428506 35.01443555044977)
470650117001,470650031002,32,34.99673784656667,-85.23745813801021,35.0557323715136,-85.26892621773172,POINT (-85.23745813801021 34.99673784656667),POINT (-85.26892621773172 35.0557323715136)
470650025004,470650031002,56,35.01339100004242,-85.27394849996129,35.08096079727503,-85.20496653104448,POINT (-85.27394849996129 35.01339100004242),POINT (-85.20496653104448 35.08096079727503)
470650113241,470650114452,93,35.02454094649526,-85.11162426801067,35.00059868666965,-85.12851466147778,POINT (-85.11162426801067 35.02454094649526),POINT (-85.12851466147778 35.00059868666965)
470650104113,470650104326,9,35.17997808629409,-85.18556309990194,35.21031234990912,-85.1905759114622,POINT (-85.18556309990194 35.17997808629409),POINT (-85.1905759114622 35.21031234990912)
470650104114,470650031002,92,35.17994568736518,-85.22668778806869,35.17092884248285,-85.19300122491485,POINT (-85.22668778806869 35.17994568736518),POINT (-85.19300122491485 35.17092884248285)
470650114451,470650113234,86,35.03486650001395,-85.18736749996955,35.021095429729996,-85.166185872823,POINT (-85.18736749996955 35.03486650001395),POINT (-85.166185872823 35.021095429729996)
470650103032,470650004002,25,35.20546836634392,-85.15375462000173,35.23820956627685,-85.08189128864028,POINT (-85.15375462000173 35.20546836634392),POINT (-85.08189128864028 35.23820956627685)
470650113213,470650034001,67,35.02553313148042,-85.13107007203241,35.0364536376592,-85.18320400204992,POINT (-85.13107007203241 35.02553313148042),POINT (-85.18320400204992 35.0364536376592)
470650019003,470650019002,77,34.9917441376099,-85.30793818339222,35.00494474643113,-85.31165132466859,POINT (-85.30793818339222 34.9917441376099),POINT (-85.31165132466859 35.00494474643113)
470650114461,470650028002,38,35.014147610283985,-85.16455676714557,35.02196635132701,-85.22538066027883,POINT (-85.16455676714557 35.014147610283985),POINT (-85.22538066027883 35.02196635132701)
470650113111,470650113111,23,35.053266800337745,-85.12201961654466,35.1037593443056,-85.08320210444408,POINT (-85.12201961654466 35.053266800337745),POINT (-85.08320210444408 35.1037593443056)
470650104114,470650004002,47,35.1807497635062,-85.2144478235617,35.15170812388371,-85.13416856711892,POINT (-85.2144478235617 35.1807497635062),POINT (-85.13416856711892 35.15170812388371)
470650104334,470659802001,62,35.12349040835972,-85.24484151024308,35.09319512420969,-85.2565741808739,POINT (-85.24484151024308 35.12349040835972),POINT (-85.2565741808739 35.09319512420969)
470650104324,470650124002,80,35.109177074617925,-85.21335254949163,35.12112777892923,-85.23060301798446,POINT (-85.21335254949163 35.109177074617925),POINT (-85.23060301798446 35.12112777892923)
470650025004,470650114491,39,35.01244590029988,-85.28165269963458,35.02614343811087,-85.27506588900505,POINT (-85.28165269963458 35.01244590029988),POINT (-85.27506588900505 35.02614343811087)
470650101012,470650114472,85,35.19726241989174,-85.10842999826494,35.20620287179421,-85.0794752270222,POINT (-85.10842999826494 35.19726241989174),POINT (-85.0794752270222 35.20620287179421)
470650114454,470650024003,68,35.04619834276797,-85.17662159842017,35.04690080129038,-85.189478984008,POINT (-85.17662159842017 35.04619834276797),POINT (-85.189478984008 35.04690080129038)
470650112062,470650104326,58,35.087773894934536,-85.04272206730019,35.03636840790711,-85.12096990144308,POINT (-85.04272206730019 35.087773894934536),POINT (-85.12096990144308 35.03636840790711)
470650114452,470650123003,17,35.0372580000701,-85.16723099992295,35.108419466261495,-85.18737186404428,POINT (-85.16723099992295 35.0372580000701),POINT (-85.18737186404428 35.108419466261495)
470650114112,470650114441,68,35.09853140430788,-85.19471520929018,35.1088970891991,-85.17918115421995,POINT (-85.19471520929018 35.09853140430788),POINT (-85.17918115421995 35.1088970891991)
470650104351,470650114454,80,35.16014308568116,-85.26267259331746,35.2019169123722,-85.25679354123166,POINT (-85.26267259331746 35.16014308568116),POINT (-85.25679354123166 35.2019169123722)
470650114492,470650112033,42,35.049735812234985,-85.16530171285486,35.01550690977603,-85.21601323801336,POINT (-85.16530171285486 35.049735812234985),POINT (-85.21601323801336 35.01550690977603)
470650113116,470650104112,35,35.078608947054946,-85.08755360953934,35.06358644325448,-85.04830068258018,POINT (-85.08755360953934 35.078608947054946),POINT (-85.04830068258018 35.06358644325448)
470650104334,470650104123,62,35.12234856659848,-85.24240592785871,35.137660779571284,-85.26951854269477,POINT (-85.24240592785871 35.12234856659848),POINT (-85.26951854269477 35.137660779571284)
470650004003,470650124003,48,35.049847000025075,-85.28361499997432,35.06467665442786,-85.27991840508352,POINT (-85.28361499997432 35.049847000025075),POINT (-85.27991840508352 35.06467665442786)
470650029001,470650029001,12,35.017401803166806,-85.23530871511838,35.00930963119628,-85.21771829753513,POINT (-85.23530871511838 35.017401803166806),POINT (-85.21771829753513 35.00930963119628)
470650109051,470650016003,46,35.14642822824283,-85.29338195537403,35.105519446062814,-85.28343754605528,POINT (-85.29338195537403 35.14642822824283),POINT (-85.28343754605528 35.105519446062814)
470650122002,470650116004,69,35.06412738891262,-85.25487610793986,35.08202231687226,-85.2375493363131,POINT (-85.25487610793986 35.06412738891262),POINT (-85.2375493363131 35.08202231687226)
470650114022,470659802001,27,35.08503199999572,-85.18239200003507,35.10089003471198,-85.13333786126954,POINT (-85.18239200003507 35.08503199999572),POINT (-85.13333786126954 35.10089003471198)
470650104324,470650114482,67,35.10922997491511,-85.21447975054704,35.161391014351864,-85.17800582550147,POINT (-85.21447975054704 35.10922997491511),POINT (-85.17800582550147 35.161391014351864)
470650109011,470650112062,78,35.07663889859672,-85.3207192028853,35.1053254454178,-85.29161130005251,POINT (-85.3207192028853 35.07663889859672),POINT (-85.29161130005251 35.1053254454178)
470650101013,470659802001,1,35.182777806043454,-85.05851919461414,35.14757873127137,-85.06746904248313,POINT (-85.05851919461414 35.182777806043454),POINT (-85.06746904248313 35.14757873127137)
470650114492,470650114451,11,35.05165488194928,-85.16819001905208,35.02474667684181,-85.14771984609719,POINT (-85.16819001905208 35.05165488194928),POINT (-85.14771984609719 35.02474667684181)
470650104332,470650124002,86,35.132119795649615,-85.25413659654473,35.07842493883207,-85.26632495517204,POINT (-85.25413659654473 35.132119795649615),POINT (-85.26632495517204 35.07842493883207)
470650113234,470650031001,67,35.03989638573496,-85.13178227430818,35.03009278213135,-85.18262002319179,POINT (-85.13178227430818 35.03989638573496),POINT (-85.18262002319179 35.03009278213135)
470650104312,470650113114,74,35.174061801922186,-85.23799622164168,35.1205538948705,-85.31358085908138,POINT (-85.23799622164168 35.174061801922186),POINT (-85.31358085908138 35.1205538948705)
470650114441,470650114111,36,35.07411601217997,-85.21836833064152,35.07518941537637,-85.26129901032054,POINT (-85.21836833064152 35.07411601217997),POINT (-85.26129901032054 35.07518941537637)
470650019003,470659802001,35,34.99382075006063,-85.30690279993344,35.03784238326688,-85.22076341471954,POINT (-85.30690279993344 34.99382075006063),POINT (-85.22076341471954 35.03784238326688)
470650123002,470650123003,2,35.079303999992824,-85.22214949998907,35.075566124810926,-85.22146879870964,POINT (-85.22214949998907 35.079303999992824),POINT (-85.22146879870964 35.075566124810926)
470650103082,470650016003,10,35.24009639663515,-85.19039298271622,35.21208409309116,-85.19053567776824,POINT (-85.19039298271622 35.24009639663515),POINT (-85.19053567776824 35.21208409309116)
470650112053,470659802001,16,35.15469539641701,-85.04955017466843,35.18676408166819,-85.03249326233785,POINT (-85.04955017466843 35.15469539641701),POINT (-85.03249326233785 35.18676408166819)
470650103032,470650031002,72,35.2144305133772,-85.1756616662122,35.20972314644052,-85.18376727031077,POINT (-85.1756616662122 35.2144305133772),POINT (-85.18376727031077 35.20972314644052)
